"","date","produced_items","cost","cost.prev_month","cost.change_prev_month","cost.prev_year","cost.change_prev_year","orders_count","revenue","complaints_opened","complaints_closed","users_active","users_dropped_out","profit","profit.prev_month","profit.change_prev_month","profit.prev_year","profit.change_prev_year","orders_count.prev_month","orders_count.change_prev_month","orders_count.prev_year","orders_count.change_prev_year","revenue.prev_month","revenue.change_prev_month","revenue.prev_year","revenue.change_prev_year","produced_items.prev_month","produced_items.change_prev_month","produced_items.prev_year","produced_items.change_prev_year","users_active.prev_month","users_active.change_prev_month","users_active.prev_year","users_active.change_prev_year","users_dropped_out.prev_month","users_dropped_out.change_prev_month","users_dropped_out.prev_year","users_dropped_out.change_prev_year","complaints_opened.prev_month","complaints_opened.change_prev_month","complaints_opened.prev_year","complaints_opened.change_prev_year","complaints_closed.prev_month","complaints_closed.change_prev_month","complaints_closed.prev_year","complaints_closed.change_prev_year"
"1443",2019-12-13,101,594,696,-102,546,48,326,5216,87,78,1110,205,4622,4584,38,4526,96,330,-4,317,9,5280,-64,5072,144,118,-17,93,8,1122,-12,1083,27,226,-21,226,-21,90,-3,86,1,75,3,77,1
"1444",2019-12-14,118,696,708,-12,540,156,371,5936,93,76,1245,262,5240,6444,-1204,4804,436,447,-76,334,37,7152,-1216,5344,592,120,-2,92,26,1473,-228,1134,111,279,-17,225,37,90,3,96,-3,77,-1,80,-4
"1445",2019-12-15,107,630,702,-72,672,-42,442,7072,85,74,1458,279,6442,5298,1144,5328,1114,375,67,375,67,6000,1072,6000,1072,119,-12,114,-7,1257,201,1257,201,267,12,248,31,89,-4,79,6,83,-9,72,2
"1446",2019-12-16,112,660,618,42,594,66,399,6384,91,83,1329,263,5724,5542,182,5086,638,385,14,355,44,6160,224,5680,704,105,7,101,11,1287,42,1197,132,247,16,233,30,89,2,75,16,76,7,62,21
"1447",2019-12-17,106,624,696,-72,570,54,326,5216,93,77,1110,234,4592,5784,-1192,4742,-150,405,-79,332,-6,6480,-1264,5312,-96,118,-12,97,9,1347,-237,1128,-18,268,-34,236,-2,101,-8,78,15,85,-8,67,10
"1448",2019-12-18,106,624,648,-24,636,-12,318,5088,91,82,1086,223,4464,5192,-728,4980,-516,365,-47,351,-33,5840,-752,5616,-528,110,-4,108,-2,1227,-141,1185,-99,247,-24,226,-3,86,5,83,8,77,5,70,12
"1449",2019-12-19,90,528,618,-90,678,-150,353,5648,87,72,1191,227,5120,5446,-326,5706,-586,379,-26,399,-46,6064,-416,6384,-736,105,-15,115,-25,1269,-78,1329,-138,251,-24,264,-37,94,-7,89,-2,80,-8,77,-5
"1450",2019-12-20,120,708,582,126,618,90,385,6160,96,83,1287,247,5452,5514,-62,5974,-522,381,4,412,-27,6096,64,6592,-432,99,21,105,15,1275,12,1368,-81,253,-6,281,-34,87,9,86,10,74,9,75,8
"1451",2019-12-21,115,678,528,150,678,0,338,5408,92,80,1146,236,4730,4688,42,5162,-432,326,12,365,-27,5216,192,5840,-432,90,25,115,0,1110,36,1227,-81,236,0,255,-19,90,2,90,2,80,0,76,4
"1452",2019-12-22,105,618,660,-42,582,36,383,6128,86,80,1281,261,5510,5276,234,5610,-100,371,12,387,-4,5936,192,6192,-64,112,-7,99,6,1245,36,1293,-12,254,7,251,10,89,-3,92,-6,74,6,78,2
"1453",2019-12-23,99,582,654,-72,630,-48,340,5440,98,84,1152,230,4858,5266,-408,4330,528,370,-30,310,30,5920,-480,4960,480,111,-12,107,-8,1242,-90,1062,90,248,-18,220,10,91,7,88,10,81,3,78,6
"1454",2019-12-24,100,588,534,54,534,54,378,6048,92,81,1266,240,5460,5034,426,5674,-214,348,30,388,-10,5568,480,6208,-160,91,9,91,9,1176,90,1296,-30,221,19,239,1,85,7,79,13,75,6,69,12
"1455",2019-12-25,112,660,528,132,678,-18,325,5200,88,72,1107,244,4540,5184,-644,4682,-142,357,-32,335,-10,5712,-512,5360,-160,90,22,115,-3,1203,-96,1137,-30,244,0,247,-3,95,-7,86,2,81,-9,70,2
"1456",2019-12-26,97,570,624,-54,582,-12,331,5296,86,78,1125,220,4726,5648,-922,4410,316,392,-61,312,19,6272,-976,4992,304,106,-9,99,-2,1308,-183,1068,57,255,-35,207,13,101,-15,93,-7,87,-9,80,-2
"1457",2019-12-27,106,624,612,12,654,-30,318,5088,86,74,1086,219,4464,5932,-1468,5042,-578,409,-91,356,-38,6544,-1456,5696,-608,104,2,111,-5,1359,-273,1200,-114,279,-60,246,-27,90,-4,86,0,81,-7,76,-2
"1458",2019-12-28,100,588,528,60,684,-96,353,5648,102,85,1191,227,5060,6048,-988,5268,-208,411,-58,372,-19,6576,-928,5952,-304,90,10,116,-16,1365,-174,1248,-57,267,-40,241,-14,85,17,82,20,76,9,73,12
"1459",2019-12-29,97,570,606,-36,618,-48,346,5536,87,77,1170,248,4966,5282,-316,5926,-960,368,-22,409,-63,5888,-352,6544,-1008,103,-6,105,-8,1236,-66,1359,-189,258,-10,263,-15,95,-8,96,-9,77,0,79,-2
"1460",2019-12-30,101,594,678,-84,696,-102,376,6016,89,77,1260,235,5422,4970,452,5256,166,353,23,372,4,5648,368,5952,64,115,-14,118,-17,1191,69,1248,12,241,-6,256,-21,98,-9,92,-3,86,-9,80,-3
"1461",2019-12-31,90,528,NA,NA,624,-96,357,5712,87,77,1203,260,5184,NA,NA,6016,-832,NA,NA,415,-58,NA,NA,6640,-928,NA,NA,106,-16,NA,NA,1377,-174,NA,NA,264,-4,NA,NA,91,-4,NA,NA,80,-3
"1462",2020-01-01,106,624,564,60,696,-72,358,5728,88,76,1206,225,5104,4844,260,4616,488,338,20,332,26,5408,320,5312,416,96,10,118,-12,1146,60,1128,78,231,-6,249,-24,89,-1,93,-5,80,-4,82,-6
"1463",2020-01-02,112,660,678,-18,534,126,405,6480,89,73,1347,264,5820,5258,562,5994,-174,371,34,408,-3,5936,544,6528,-48,115,-3,91,21,1245,102,1356,-9,230,34,247,17,93,-4,80,9,79,-6,71,2
"1464",2020-01-03,120,708,528,180,642,66,343,5488,95,89,1161,236,4780,4976,-196,5678,-898,344,-1,395,-52,5504,-16,6320,-832,90,30,109,11,1164,-3,1317,-156,234,2,272,-36,91,4,98,-3,80,9,80,9
"1465",2020-01-04,93,546,582,-36,558,-12,331,5296,98,82,1125,232,4750,5354,-604,5794,-1044,371,-40,397,-66,5936,-640,6352,-1056,99,-6,95,-2,1245,-120,1323,-198,252,-20,258,-26,84,14,91,7,76,6,81,1
"1466",2020-01-05,118,696,606,90,588,108,387,6192,87,79,1293,258,5496,5682,-186,6308,-812,393,-6,431,-44,6288,-96,6896,-704,103,15,100,18,1311,-18,1425,-132,258,0,291,-33,84,3,97,-10,67,12,85,-6
"1467",2020-01-06,116,684,552,132,588,96,377,6032,97,80,1263,250,5348,4472,876,4884,464,314,63,342,35,5024,1008,5472,560,94,22,100,16,1074,189,1158,105,236,14,235,15,93,4,94,3,81,-1,80,0
"1468",2020-01-07,115,678,612,66,558,120,350,5600,94,81,1182,240,4922,5500,-578,5506,-584,382,-32,379,-29,6112,-512,6064,-464,104,11,95,20,1278,-96,1269,-87,234,6,242,-2,90,4,91,3,79,2,80,1
"1469",2020-01-08,109,642,630,12,540,102,412,6592,87,79,1368,268,5950,4186,1764,5236,714,301,111,361,51,4816,1776,5776,816,107,2,92,17,1035,333,1215,153,221,47,261,7,102,-15,94,-7,89,-10,82,-3
"1470",2020-01-09,93,546,600,-54,702,-156,361,5776,91,77,1215,254,5230,5224,6,4802,428,364,-3,344,17,5824,-48,5504,272,102,-9,119,-26,1224,-9,1164,51,233,21,234,20,82,9,100,-9,73,4,87,-10
"1471",2020-01-10,117,690,666,24,582,108,362,5792,91,81,1218,244,5102,5510,-408,4874,228,386,-24,341,21,6176,-384,5456,336,113,4,99,18,1290,-72,1155,63,269,-25,228,16,93,-2,96,-5,80,1,87,-6
"1472",2020-01-11,110,648,624,24,618,30,394,6304,88,75,1314,251,5656,5376,280,5334,322,375,19,372,22,6000,304,5952,352,106,4,105,5,1257,57,1248,66,249,2,240,11,100,-12,86,2,87,-12,74,1
"1473",2020-01-12,114,672,672,0,690,-18,360,5760,85,73,1212,253,5088,4672,416,4510,578,334,26,325,35,5344,416,5200,560,114,0,117,-3,1134,78,1107,105,237,16,241,12,89,-4,84,1,77,-4,74,-1
"1474",2020-01-13,114,672,594,78,576,96,326,5216,82,68,1110,224,4544,4622,-78,5184,-640,326,0,360,-34,5216,0,5760,-544,101,13,98,16,1110,0,1212,-102,205,19,226,-2,87,-5,88,-6,78,-10,72,-4
"1475",2020-01-14,98,576,696,-120,636,-60,345,5520,98,88,1167,238,4944,5240,-296,4468,476,371,-26,319,26,5936,-416,5104,416,118,-20,108,-10,1245,-78,1089,78,262,-24,231,7,93,5,90,8,76,12,78,10
"1476",2020-01-15,97,570,630,-60,672,-102,337,5392,85,75,1143,209,4822,6442,-1620,5392,-570,442,-105,379,-42,7072,-1680,6064,-672,107,-10,114,-17,1458,-315,1269,-126,279,-70,236,-27,85,0,89,-4,74,1,80,-5
"1477",2020-01-16,94,552,660,-108,672,-120,369,5904,92,79,1239,251,5352,5724,-372,4112,1240,399,-30,299,70,6384,-480,4784,1120,112,-18,114,-20,1329,-90,1029,210,263,-12,226,25,91,1,85,7,83,-4,72,7
"1478",2020-01-17,113,666,624,42,684,-18,352,5632,99,83,1188,239,4966,4592,374,4756,210,326,26,340,12,5216,416,5440,192,106,7,116,-3,1110,78,1152,36,234,5,232,7,93,6,89,10,77,6,74,9
"1479",2020-01-18,100,588,624,-36,570,18,320,5120,92,82,1092,229,4532,4464,68,4902,-370,318,2,342,-22,5088,32,5472,-352,106,-6,97,3,1086,6,1158,-66,223,6,211,18,91,1,97,-5,82,0,85,-3
"1480",2020-01-19,103,606,528,78,702,-96,352,5632,97,87,1188,219,5026,5120,-94,5170,-144,353,-1,367,-15,5648,-16,5872,-240,90,13,119,-16,1191,-3,1233,-45,227,-8,244,-25,87,10,87,10,72,15,76,11
"1481",2020-01-20,103,606,708,-102,618,-12,402,6432,87,75,1338,269,5826,5452,374,5606,220,385,17,389,13,6160,272,6224,208,120,-17,105,-2,1287,51,1299,39,247,22,263,6,96,-9,91,-4,83,-8,82,-7
"1482",2020-01-21,93,546,678,-132,654,-108,332,5312,90,77,1128,244,4766,4730,36,5666,-900,338,-6,395,-63,5408,-96,6320,-1008,115,-22,111,-18,1146,-18,1317,-189,236,8,271,-27,92,-2,95,-5,80,-3,82,-5
"1483",2020-01-22,112,660,618,42,552,108,334,5344,89,75,1134,210,4684,5510,-826,5432,-748,383,-49,374,-40,6128,-784,5984,-640,105,7,94,18,1281,-147,1254,-120,261,-51,256,-46,86,3,84,5,80,-5,73,2
"1484",2020-01-23,105,618,582,36,594,24,279,4464,93,80,969,210,3846,4858,-1012,5518,-1672,340,-61,382,-103,5440,-976,6112,-1648,99,6,101,4,1152,-183,1278,-309,230,-20,264,-54,98,-5,87,6,84,-4,74,6
"1485",2020-01-24,103,606,588,18,582,24,364,5824,88,82,1224,234,5218,5460,-242,5194,24,378,-14,361,3,6048,-224,5776,48,100,3,99,4,1266,-42,1215,9,240,-6,231,3,92,-4,96,-8,81,1,83,-1
"1486",2020-01-25,119,702,660,42,576,126,297,4752,93,79,1023,216,4050,4540,-490,5568,-1518,325,-28,384,-87,5200,-448,6144,-1392,112,7,98,21,1107,-84,1284,-261,244,-28,268,-52,88,5,86,7,72,7,78,1
"1487",2020-01-26,96,564,570,-6,666,-102,374,5984,90,74,1254,235,5420,4726,694,5878,-458,331,43,409,-35,5296,688,6544,-560,97,-1,113,-17,1125,129,1359,-105,220,15,256,-21,86,4,90,0,78,-4,75,-1
"1488",2020-01-27,119,702,624,78,696,6,336,5376,93,81,1140,248,4674,4464,210,4840,-166,318,18,346,-10,5088,288,5536,-160,106,13,118,1,1086,54,1170,-30,219,29,251,-3,86,7,100,-7,74,7,85,-4
"1489",2020-01-28,118,696,588,108,618,78,327,5232,87,80,1113,224,4536,5060,-524,5174,-638,353,-26,362,-35,5648,-416,5792,-560,100,18,105,13,1191,-78,1218,-105,227,-3,242,-18,102,-15,97,-10,85,-5,86,-6
"1490",2020-01-29,114,672,570,102,600,72,325,5200,99,82,1107,210,4528,4966,-438,4648,-120,346,-21,328,-3,5536,-336,5248,-48,97,17,102,12,1170,-63,1116,-9,248,-38,210,0,87,12,99,0,77,5,87,-5
"1491",2020-01-30,103,606,594,12,672,-66,320,5120,94,83,1092,227,4514,5422,-908,5360,-846,376,-56,377,-57,6016,-896,6032,-912,101,2,114,-11,1260,-168,1263,-171,235,-8,256,-29,89,5,97,-3,77,6,84,-1
"1492",2020-01-31,104,612,528,84,540,72,399,6384,86,73,1329,250,5772,5184,588,5588,184,357,42,383,16,5712,672,6128,256,90,14,92,12,1203,126,1281,48,260,-10,264,-14,87,-1,90,-4,77,-4,80,-7
"1493",2020-02-01,104,612,624,-12,606,6,389,6224,87,80,1299,263,5612,5104,508,5378,234,358,31,374,15,5728,496,5984,240,106,-2,103,1,1206,93,1254,45,225,38,236,27,88,-1,87,0,76,4,76,4
"1494",2020-02-02,109,642,660,-18,666,-24,280,4480,89,75,972,206,3838,5820,-1982,5366,-1528,405,-125,377,-97,6480,-2000,6032,-1552,112,-3,113,-4,1347,-375,1263,-291,264,-58,253,-47,89,0,103,-14,73,2,88,-13
"1495",2020-02-03,98,576,708,-132,630,-54,410,6560,84,74,1362,263,5984,4780,1204,4650,1334,343,67,330,80,5488,1072,5280,1280,120,-22,107,-9,1161,201,1122,240,236,27,241,22,95,-11,94,-10,89,-15,87,-13
"1496",2020-02-04,91,534,546,-12,558,-24,357,5712,87,75,1203,240,5178,4750,428,5010,168,331,26,348,9,5296,416,5568,144,93,-2,95,-4,1125,78,1176,27,232,8,238,2,98,-11,100,-13,82,-7,84,-9
"1497",2020-02-05,94,552,696,-144,552,0,388,6208,92,75,1296,264,5656,5496,160,6024,-368,387,1,411,-23,6192,16,6576,-368,118,-24,94,0,1293,3,1365,-69,258,6,254,10,87,5,93,-1,79,-4,82,-7
"1498",2020-02-06,102,600,684,-84,666,-66,355,5680,89,82,1197,247,5080,5348,-268,5030,50,377,-22,356,-1,6032,-352,5696,-16,116,-14,113,-11,1263,-66,1200,-3,250,-3,242,5,97,-8,89,0,80,2,75,7
"1499",2020-02-07,120,708,678,30,708,0,377,6032,93,76,1263,251,5324,4922,402,5116,208,350,27,364,13,5600,432,5824,208,115,5,120,0,1182,81,1224,39,240,11,252,-1,94,-1,98,-5,81,-5,87,-11
"1500",2020-02-08,103,606,642,-36,666,-60,351,5616,89,79,1185,226,5010,5950,-940,5254,-244,412,-61,370,-19,6592,-976,5920,-304,109,-6,113,-10,1368,-183,1242,-57,268,-42,243,-17,87,2,90,-1,79,0,79,0
"1501",2020-02-09,108,636,546,90,618,18,414,6624,89,80,1374,275,5988,5230,758,4166,1822,361,53,299,115,5776,848,4784,1840,93,15,105,3,1215,159,1029,345,254,21,216,59,91,-2,96,-7,77,3,84,-4
"1502",2020-02-10,98,576,690,-114,660,-84,369,5904,96,81,1239,247,5328,5102,226,5116,212,362,7,361,8,5792,112,5776,128,117,-19,112,-14,1218,21,1215,24,244,3,247,0,91,5,92,4,81,0,83,-2
"1503",2020-02-11,95,558,648,-90,624,-66,306,4896,99,86,1050,226,4338,5656,-1318,5808,-1470,394,-88,402,-96,6304,-1408,6432,-1536,110,-15,106,-11,1314,-264,1338,-288,251,-25,252,-26,88,11,96,3,75,11,79,7
"1504",2020-02-12,113,666,672,-6,630,36,386,6176,88,80,1290,245,5510,5088,422,4602,908,360,26,327,59,5760,416,5232,944,114,-1,107,6,1212,78,1113,177,253,-8,225,20,85,3,96,-8,73,7,85,-5
"1505",2020-02-13,101,594,672,-78,552,42,361,5776,87,76,1215,232,5182,4544,638,4888,294,326,35,340,21,5216,560,5440,336,114,-13,94,7,1110,105,1152,63,224,8,223,9,82,5,84,3,68,8,74,2
"1506",2020-02-14,114,672,576,96,612,60,375,6000,94,78,1257,265,5328,4944,384,4524,804,345,30,321,54,5520,480,5136,864,98,16,104,10,1167,90,1095,162,238,27,240,25,98,-4,87,7,88,-10,73,5
"1507",2020-02-15,113,666,570,96,666,0,379,6064,89,78,1269,253,5398,4822,576,5846,-448,337,42,407,-28,5392,672,6512,-448,97,16,113,0,1143,126,1353,-84,209,44,256,-3,85,4,85,4,75,3,78,0
"1508",2020-02-16,118,696,552,144,534,162,312,4992,88,77,1068,213,4296,5352,-1056,5802,-1506,369,-57,396,-84,5904,-912,6336,-1344,94,24,91,27,1239,-171,1320,-252,251,-38,256,-43,92,-4,93,-5,79,-2,79,-2
"1509",2020-02-17,104,612,666,-54,582,30,372,5952,91,76,1248,246,5340,4966,374,5578,-238,352,20,385,-13,5632,320,6160,-208,113,-9,99,5,1188,60,1287,-39,239,7,274,-28,99,-8,83,8,83,-7,73,3
"1510",2020-02-18,106,624,588,36,558,66,363,5808,90,83,1221,238,5184,4532,652,5474,-290,320,43,377,-14,5120,688,6032,-224,100,6,95,11,1092,129,1263,-42,229,9,235,3,92,-2,92,-2,82,1,76,7
"1511",2020-02-19,117,690,606,84,648,42,354,5664,87,74,1194,253,4974,5026,-52,5672,-698,352,2,395,-41,5632,32,6320,-656,103,14,110,7,1188,6,1317,-123,219,34,274,-21,97,-10,86,1,87,-13,77,-3
"1512",2020-02-20,111,654,606,48,642,12,337,5392,91,79,1143,236,4738,5826,-1088,5390,-652,402,-65,377,-40,6432,-1040,6032,-640,103,8,109,2,1338,-195,1263,-120,269,-33,262,-26,87,4,92,-1,75,4,78,1
"1513",2020-02-21,112,660,546,114,558,102,324,5184,103,87,1104,207,4524,4766,-242,4850,-326,332,-8,338,-14,5312,-128,5408,-224,93,19,95,17,1128,-24,1146,-42,244,-37,228,-21,90,13,94,9,77,10,81,6
"1514",2020-02-22,102,600,660,-60,642,-42,289,4624,99,90,999,210,4024,4684,-660,5534,-1510,334,-45,386,-97,5344,-720,6176,-1552,112,-10,109,-7,1134,-135,1290,-291,210,0,253,-43,89,10,96,3,75,15,82,8
"1515",2020-02-23,98,576,618,-42,654,-78,372,5952,90,79,1248,231,5376,3846,1530,5250,126,279,93,369,3,4464,1488,5904,48,105,-7,111,-13,969,279,1239,9,210,21,246,-15,93,-3,90,0,80,-1,82,-3
"1516",2020-02-24,106,624,606,18,588,36,335,5360,85,74,1137,240,4736,5218,-482,5588,-852,364,-29,386,-51,5824,-464,6176,-816,103,3,100,6,1224,-87,1290,-153,234,6,263,-23,88,-3,94,-9,82,-8,80,-6
"1517",2020-02-25,92,540,702,-162,600,-60,339,5424,97,81,1149,224,4884,4050,834,5624,-740,297,42,389,-50,4752,672,6224,-800,119,-27,102,-10,1023,126,1299,-150,216,8,257,-33,93,4,93,4,79,2,81,0
"1518",2020-02-26,100,588,564,24,540,48,373,5968,87,75,1251,243,5380,5420,-40,5172,208,374,-1,357,16,5984,-16,5712,256,96,4,92,8,1254,-3,1203,48,235,8,244,-1,90,-3,77,10,74,1,67,8
"1519",2020-02-27,93,546,702,-156,582,-36,370,5920,95,83,1242,252,5374,4674,700,4970,404,336,34,347,23,5376,544,5552,368,119,-26,99,-6,1140,102,1173,69,248,4,228,24,93,2,93,2,81,2,78,5
"1520",2020-02-28,104,612,696,-84,558,54,377,6032,84,76,1263,243,5420,4536,884,4242,1178,327,50,300,77,5232,800,4800,1232,118,-14,95,9,1113,150,1032,231,224,19,218,25,87,-3,85,-1,80,-4,74,2
"1521",2020-02-29,91,534,672,-138,NA,NA,383,6128,89,74,1281,266,5594,4528,1066,NA,NA,325,58,NA,NA,5200,928,NA,NA,114,-23,NA,NA,1107,174,NA,NA,210,56,NA,NA,99,-10,NA,NA,82,-8,NA,NA
"1522",2020-03-01,95,558,612,-54,582,-24,350,5600,90,75,1182,234,5042,5612,-570,5562,-520,389,-39,384,-34,6224,-624,6144,-544,104,-9,99,-4,1299,-117,1284,-102,263,-29,252,-18,87,3,99,-9,80,-5,87,-12
"1523",2020-03-02,100,588,642,-54,690,-102,361,5776,85,75,1215,251,5188,3838,1350,5838,-650,280,81,408,-47,4480,1296,6528,-752,109,-9,117,-17,972,243,1356,-141,206,45,266,-15,89,-4,92,-7,75,0,79,-4
"1524",2020-03-03,105,618,576,42,660,-42,397,6352,83,74,1323,262,5734,5984,-250,4380,1354,410,-13,315,82,6560,-208,5040,1312,98,7,112,-7,1362,-39,1077,246,263,-1,224,38,84,-1,85,-2,74,0,78,-4
"1525",2020-03-04,95,558,534,24,708,-150,419,6704,93,81,1389,263,6146,5178,968,4908,1238,357,62,351,68,5712,992,5616,1088,91,4,120,-25,1203,186,1185,204,240,23,230,33,87,6,97,-4,75,6,83,-2
"1526",2020-03-05,115,678,552,126,594,84,329,5264,82,65,1119,237,4586,5656,-1070,4222,364,388,-59,301,28,6208,-944,4816,448,94,21,101,14,1296,-177,1035,84,264,-27,213,24,92,-10,85,-3,75,-10,74,-9
"1527",2020-03-06,108,636,600,36,600,36,388,6208,83,77,1296,268,5572,5080,492,4456,1116,355,33,316,72,5680,528,5056,1152,102,6,102,6,1197,99,1080,216,247,21,194,74,89,-6,92,-9,82,-5,75,2
"1528",2020-03-07,114,672,708,-36,600,72,367,5872,93,75,1233,227,5200,5324,-124,4840,360,377,-10,340,27,6032,-160,5440,432,120,-6,102,12,1263,-30,1152,81,251,-24,235,-8,93,0,84,9,76,-1,76,-1
"1529",2020-03-08,113,666,606,60,624,42,363,5808,87,80,1221,244,5142,5010,132,4160,982,351,12,299,64,5616,192,4784,1024,103,10,106,7,1185,36,1029,192,226,18,220,24,89,-2,89,-2,79,1,78,2
"1530",2020-03-09,103,606,636,-30,702,-96,380,6080,92,78,1272,255,5474,5988,-514,4946,528,414,-34,353,27,6624,-544,5648,432,108,-5,119,-16,1374,-102,1191,81,275,-20,227,28,89,3,91,1,80,-2,79,-1
"1531",2020-03-10,105,618,576,42,582,36,352,5632,85,76,1188,254,5014,5328,-314,5002,12,369,-17,349,3,5904,-272,5584,48,98,7,99,6,1239,-51,1179,9,247,7,233,21,96,-11,92,-7,81,-5,80,-4
"1532",2020-03-11,93,546,558,-12,540,6,382,6112,89,73,1278,252,5566,4338,1228,5412,154,306,76,372,10,4896,1216,5952,160,95,-2,92,1,1050,228,1248,30,226,26,248,4,99,-10,86,3,86,-13,75,-2
"1533",2020-03-12,107,630,666,-36,654,-24,365,5840,93,82,1227,250,5210,5510,-300,5266,-56,386,-21,370,-5,6176,-336,5920,-80,113,-6,111,-4,1290,-63,1242,-15,245,5,247,3,88,5,90,3,80,2,75,7
"1534",2020-03-13,105,618,594,24,636,-18,374,5984,93,79,1254,232,5366,5182,184,4564,802,361,13,325,49,5776,208,5200,784,101,4,108,-3,1215,39,1107,147,232,0,224,8,87,6,87,6,76,3,75,4
"1535",2020-03-14,109,642,672,-30,630,12,320,5120,93,82,1092,222,4478,5328,-850,4250,228,375,-55,305,15,6000,-880,4880,240,114,-5,107,2,1257,-165,1047,45,265,-43,225,-3,94,-1,89,4,78,4,78,4
"1536",2020-03-15,90,528,666,-138,660,-132,343,5488,93,82,1161,247,4960,5398,-438,5212,-252,379,-36,367,-24,6064,-576,5872,-384,113,-23,112,-22,1269,-108,1233,-72,253,-6,245,2,89,4,94,-1,78,4,79,3
"1537",2020-03-16,100,588,696,-108,546,42,327,5232,83,70,1113,213,4644,4296,348,5198,-554,312,15,359,-32,4992,240,5744,-512,118,-18,93,7,1068,45,1209,-96,213,0,242,-29,88,-5,89,-6,77,-7,82,-12
"1538",2020-03-17,96,564,612,-48,612,-48,330,5280,92,83,1122,235,4716,5340,-624,4460,256,372,-42,317,13,5952,-672,5072,208,104,-8,104,-8,1248,-126,1083,39,246,-11,219,16,91,1,96,-4,76,7,80,3
"1539",2020-03-18,113,666,624,42,570,96,343,5488,94,78,1161,233,4822,5184,-362,5094,-272,363,-20,354,-11,5808,-320,5664,-176,106,7,97,16,1221,-60,1194,-33,238,-5,219,14,90,4,93,1,83,-5,83,-5
"1540",2020-03-19,99,582,690,-108,648,-66,388,6208,91,80,1296,251,5626,4974,652,4776,850,354,34,339,49,5664,544,5424,784,117,-18,110,-11,1194,102,1149,147,253,-2,248,3,87,4,87,4,74,6,76,4
"1541",2020-03-20,96,564,654,-90,540,24,292,4672,78,69,1008,213,4108,4738,-630,5540,-1432,337,-45,380,-88,5392,-720,6080,-1408,111,-15,92,4,1143,-135,1272,-264,236,-23,242,-29,91,-13,92,-14,79,-10,77,-8
"1542",2020-03-21,107,630,660,-30,606,24,347,5552,91,79,1173,228,4922,4524,398,5234,-312,324,23,365,-18,5184,368,5840,-288,112,-5,103,4,1104,69,1227,-54,207,21,240,-12,103,-12,83,8,87,-8,71,8
"1543",2020-03-22,107,630,600,30,576,54,365,5840,82,65,1227,226,5210,4024,1186,4976,234,289,76,347,18,4624,1216,5552,288,102,5,98,9,999,228,1173,54,210,16,254,-28,99,-17,85,-3,90,-25,72,-7
"1544",2020-03-23,104,612,576,36,666,-54,367,5872,79,73,1233,258,5260,5376,-116,5830,-570,372,-5,406,-39,5952,-80,6496,-624,98,6,113,-9,1248,-15,1350,-117,231,27,251,7,90,-11,84,-5,79,-6,75,-2
"1545",2020-03-24,109,642,624,18,552,90,332,5312,91,79,1128,229,4670,4736,-66,5192,-522,335,-3,359,-27,5360,-48,5744,-432,106,3,94,15,1137,-9,1209,-81,240,-11,252,-23,85,6,93,-2,74,5,78,1
"1546",2020-03-25,117,690,540,150,528,162,349,5584,86,73,1179,236,4894,4884,10,4704,190,339,10,327,22,5424,160,5232,352,92,25,90,27,1149,30,1113,66,224,12,227,9,97,-11,96,-10,81,-8,89,-16
"1547",2020-03-26,101,594,588,6,618,-24,360,5760,83,72,1212,247,5166,5380,-214,5382,-216,373,-13,375,-15,5968,-208,6000,-240,100,1,105,-4,1251,-39,1257,-45,243,4,232,15,87,-4,84,-1,75,-3,72,0
"1548",2020-03-27,119,702,546,156,534,168,333,5328,96,79,1131,221,4626,5374,-748,4650,-24,370,-37,324,9,5920,-592,5184,144,93,26,91,28,1242,-111,1104,27,252,-31,222,-1,95,1,92,4,83,-4,77,2
"1549",2020-03-28,114,672,612,60,678,-6,391,6256,83,73,1305,252,5584,5420,164,5290,294,377,14,373,18,6032,224,5968,288,104,10,115,-1,1263,42,1251,54,243,9,268,-16,84,-1,92,-9,76,-3,77,-4
"1550",2020-03-29,120,708,534,174,660,48,342,5472,88,76,1158,233,4764,5594,-830,5228,-464,383,-41,368,-26,6128,-656,5888,-416,91,29,112,8,1281,-123,1236,-78,266,-33,233,0,89,-1,77,11,74,2,71,5
"1551",2020-03-30,98,576,NA,NA,570,6,378,6048,83,73,1266,254,5472,NA,NA,6198,-726,NA,NA,423,-45,NA,NA,6768,-720,NA,NA,97,1,NA,NA,1401,-135,NA,NA,286,-32,NA,NA,93,-10,NA,NA,76,-3
"1552",2020-03-31,120,708,NA,NA,600,108,357,5712,95,80,1203,253,5004,NA,NA,4856,148,NA,NA,341,16,NA,NA,5456,256,NA,NA,102,18,NA,NA,1155,48,NA,NA,228,25,NA,NA,88,7,NA,NA,75,5
"1553",2020-04-01,112,660,558,102,660,0,358,5728,92,78,1206,231,5068,5042,26,4796,272,350,8,341,17,5600,128,5456,272,95,17,112,0,1182,24,1155,51,234,-3,245,-14,90,2,97,-5,75,3,85,-7
"1554",2020-04-02,98,576,588,-12,654,-78,361,5776,104,96,1215,237,5200,5188,12,4306,894,361,0,310,51,5776,0,4960,816,100,-2,111,-13,1215,0,1062,153,251,-14,203,34,85,19,88,16,75,21,77,19
"1555",2020-04-03,106,624,618,6,528,96,363,5808,90,78,1221,261,5184,5734,-550,5984,-800,397,-34,407,-44,6352,-544,6512,-704,105,1,90,16,1323,-102,1353,-132,262,-1,262,-1,83,7,85,5,74,4,77,1
